userName,score,at,content
Pengguna Google,1,2026-03-30 21:49:13,"tolong bilangin gojek daerah Dawuan Karawang, ga usah blagu kalo dpt order 10k, nnti anyep koar2."
Pengguna Google,4,2026-03-30 21:46:27,susah bgt dapet driver pdhl lokasinya driver nya pada deket bgt tapi susah bgt
Pengguna Google,2,2026-03-30 21:45:28,"pesan gofood sdh hampir 1jam tiba² restonya membatalkan pesanan,supeer² kecewa berat sama restonya knpa GK dari awal kasih info,bagusnya kasih bintang 1 resto macam itu"
Pengguna Google,1,2026-03-30 21:41:03,Satu aja dulu klw bagus kasih bintang 7 puyer Go-Jek lemot perbaikin LG
Pengguna Google,1,2026-03-30 21:39:04,tolong perbaiki lagi aplikasinya sama supir nya mobil ga bergerak-gerak terus
Pengguna Google,2,2026-03-30 21:29:23,"makin hari makin susah dapat driver, mana markup harga tinggi"
Pengguna Google,5,2026-03-30 21:28:27,Mantap
Pengguna Google,1,2026-03-30 21:26:12,resto nya banyak.yang bermasalah dalam konfirmasi dan penutupan makanan habis ..di tambah lagi driver nya sulit dapat ..kalau argo murah ...ini menyulitkan konsumen yang sedang butuh ..kalau begini bukan serba gapang tapi serba susah..jika begini terus kedepan nya saya rasak bakal rusak pelayanan gojek ini
Pengguna Google,5,2026-03-30 21:25:09,memudahkan dlm transportasi darat
Pengguna Google,5,2026-03-30 21:21:51,cocok
Pengguna Google,1,2026-03-30 21:21:18,"driver nya pilih pilih, g mau kalau pesen dari aplikasi maunya langsung Carter dn harga ny lebih mahal dari harga apk"
Pengguna Google,4,2026-03-30 21:19:53,bagusss terima kasih
Pengguna Google,5,2026-03-30 21:15:46,bagus dan yama
Pengguna Google,1,2026-03-30 21:01:16,"nih baru aja gofood pake reguler, padahal lagi ngga rame pasti di notifikasinya selalu telat. gila emang kita diminta bayar lebih untuk pake ongkir yg lebih mahal (padahal yg mahal sama aja telat juga)"
Pengguna Google,5,2026-03-30 21:01:01,Sangat membantu aktivitas perjalanan saya
Pengguna Google,1,2026-03-30 20:50:35,"jadwal selalu nd sesuai aplikasi,kadang di aplikasi jam 20:10 bakal dianterin eh malah nunggu sejam an,kadang disuru cencel sm apk ny"
Pengguna Google,5,2026-03-30 20:46:07,Bagus
Pengguna Google,1,2026-03-30 20:44:45,"titik pengantaran tidak sesuai padahal gps saya aktif, jadinya saya berantem sama abg gojeknya, saya pesan dari rumah malah d antarnya ketempat lain"
Pengguna Google,1,2026-03-30 20:35:17,"saya pesen gofood,tapi malah kaga dapet driver pengantarnya dan disuruh nunggu keterlambatan lamaa bgtt😡"
Pengguna Google,5,2026-03-30 20:33:00,bersih sopan cepat
Pengguna Google,1,2026-03-30 20:27:58,selalu dapet driver yg gasopan
Pengguna Google,2,2026-03-30 20:22:05,lelet lelet lelet lelet lelet lelet selalu kaya gitu
Pengguna Google,5,2026-03-30 20:15:46,mantap
Pengguna Google,1,2026-03-30 20:11:47,"penyelesaian masalah kaalian sampah, tanggapan CS kalian lebih sampah"
Pengguna Google,5,2026-03-30 20:08:41,memudahkan segalanya
Pengguna Google,5,2026-03-30 20:06:19,nyaman aja sama gojek
Pengguna Google,5,2026-03-30 19:59:35,Puasssssss
Pengguna Google,1,2026-03-30 19:58:20,udh lama pake gojek dan gopay bahkan transaksi bulanan bisa sampe 12juta tapi kalo nyari driver harus nunggu sampe 1jam lebih dan banyak vitur yang ga bisa di akses kaya gopay pinjam dan gopayletter juga gabisa huh
Pengguna Google,5,2026-03-30 19:58:04,kasih bintang 5 biar si baca..makin kesini tarif ongkir gofood makin ngsak ngotak.. cuma beberapa km aja ongkirnya bisa SE mahal itu..di jarak yg tinggal nyebrang doang..misalnya antar lounge 78 ke kantor pajak..bisa 43 ribu..
Pengguna Google,5,2026-03-30 19:54:56,oke
Pengguna Google,1,2026-03-30 19:52:00,sangat mengecewakan aplikasi hanya bisa chat balik saat pesanan diterima tidak lengkap driver tidak dapat di telepon kembali
Pengguna Google,2,2026-03-30 19:46:17,susah banget dapet driver
Pengguna Google,1,2026-03-30 19:42:16,"langganan gojek plus udah kebayar dan kepotong 2x malah tapi tetep gabisa dan error, aneh"
Pengguna Google,5,2026-03-30 19:41:25,keren
Pengguna Google,5,2026-03-30 19:38:54,bagus
Pengguna Google,5,2026-03-30 19:35:29,asik banget semenjak dowload gojek
Pengguna Google,1,2026-03-30 19:35:16,kecewa kalo musim hujan driver susah apa lg argo murahbanyk drama driver nya
Pengguna Google,5,2026-03-30 19:35:07,"ole sih, tapi skrng knp jadi mahal bgt mana lama lg"
Pengguna Google,1,2026-03-30 19:31:58,kenapa ya kalau cuaca mendung cari driver susah nya setengah mati apalagi pas pesen makanan nunggu sampai 2 jam tu tolong aplikasi gojek nya di pebarui atau kekmana supaya pelanggan puas
Pengguna Google,2,2026-03-30 19:29:27,"sekarang makin susah nyari driver, jelek pemcariannyq padahal disekitar lokasi banyak, diperbaiki lah"
Pengguna Google,5,2026-03-30 19:28:44,sangat membantu di saat membutuhkan
Pengguna Google,5,2026-03-30 19:24:49,ok
Pengguna Google,1,2026-03-30 19:19:36,"Makin kesini makin busuk, goride gocar dapat driver nya lama meskipun sudah prioritas sama gofood pun juga lama"
Pengguna Google,1,2026-03-30 19:18:58,"sering kelamaan buat dapat driver untuk gofood,jelek gak ky dulu gercep."
Pengguna Google,5,2026-03-30 19:15:43,teruji lah
Pengguna Google,1,2026-03-30 19:14:57,aplikator kikir tolong di perbaiki sistem nya saya dapet driver susah karena aplikator nya kikir
Pengguna Google,1,2026-03-30 18:59:21,gjls bgt g bisa login
Pengguna Google,2,2026-03-30 18:57:39,"lama banget cari drivernya padahal rating ku juga bagus, trs kalo pesen gofood cari drivernya juga lama banget, udah dapet drivernya ehh sama yg punya resto tiba tiba dibatalin gitu aja harusnya kasih masukan buat para resto kalo tiba"" cancel"" aja gaada konfirmasi dikenakan sangsi biar kita para customer gak harus buang waktu"
Pengguna Google,5,2026-03-30 18:52:31,gojek nipaling oke
Pengguna Google,5,2026-03-30 18:51:38,top
Pengguna Google,1,2026-03-30 18:48:18,deket cuman 1km pasang tarif 30k pindah ke grab aja deh udah muak sama gojek
Pengguna Google,5,2026-03-30 18:45:42,ok
Pengguna Google,1,2026-03-30 18:38:06,"sudah pesan GoFood, disuruh nunggu 30 menit, smpe 3 jam nggk kekirim"", penipu.."
Pengguna Google,2,2026-03-30 18:36:53,"mau ambil barang pake go send, pesen Uda 1 jam tapi ga dapet2,,paraaaaaaah"
Pengguna Google,1,2026-03-30 18:35:31,Sekarang tidak bisa tracking drivernya
Pengguna Google,5,2026-03-30 18:35:15,membantu 👍
Pengguna Google,5,2026-03-30 18:32:31,sejauh ini ok
Pengguna Google,5,2026-03-30 18:26:51,bagus
Pengguna Google,1,2026-03-30 18:26:20,pelayanan lama
Pengguna Google,1,2026-03-30 18:24:26,"drivernya sering mogok kerja ga mau ambil orderan, cari driver susah bgt pdhl genting gada transportasi"
Pengguna Google,4,2026-03-30 18:18:58,memuas kan
Pengguna Google,1,2026-03-30 18:18:04,susah dapat driver skrng
Pengguna Google,2,2026-03-30 18:15:25,seringgg susah dapet driver & kenapaa goride hematnyaa dihilangkan
Pengguna Google,1,2026-03-30 18:10:42,"LAMAAA BGTTTT LELEETTTT, YAAMPUN GUA GOPUD NUNGGU HAMPIR 2 JAM"
Pengguna Google,1,2026-03-30 18:08:01,susah nyari driver padahal masi sore
Pengguna Google,5,2026-03-30 18:06:43,Pelayanan aman dan ramah
Pengguna Google,5,2026-03-30 18:04:44,oke
Pengguna Google,5,2026-03-30 18:02:59,keren
Pengguna Google,3,2026-03-30 18:02:48,tarifnya tambah mahal
Pengguna Google,1,2026-03-30 18:02:46,gojek apk pembohong masa iya jarak dekat cuman muter2 gax jelas
Pengguna Google,2,2026-03-30 18:01:46,makin lemot. berkali kali order berkali kali pula GK dapat kendaraan.
Pengguna Google,5,2026-03-30 17:59:40,mantap
Pengguna Google,5,2026-03-30 17:46:19,sangat membantu apa lagi kalau lagi buru - buru .
Pengguna Google,4,2026-03-30 17:45:18,"gojek kenapa dah sekarang lelet banget, gofood bisa lama banget berasa pake yang hemat padahal pake express dengan alasan antri dll. nyatanya sampe rumah makanan dah dingin 😭"
Pengguna Google,2,2026-03-30 17:43:42,"Ribet nyari driver pake ada ""pencarian prioritas"" harus bayar lebih, kalau gak pake ini gak dapat-dapat driver."
Pengguna Google,5,2026-03-30 17:43:04,"Thank youuuu Gojek, dimana ada saya disitu ada gojek selalu standby Sukses selamanya."
Pengguna Google,1,2026-03-30 17:42:45,"entah kenapa akhir2 ini susah dapat driver, go ride go food gak dapat driver males banget"
Pengguna Google,5,2026-03-30 17:41:58,saya percaya gojek
Pengguna Google,5,2026-03-30 17:39:18,ok
Pengguna Google,1,2026-03-30 17:31:07,"tidak membantu, tidak membuat lebih cepat jg, sistem gojek emang sangat sangat buruk, terburuk !!"
Pengguna Google,5,2026-03-30 17:28:52,manfaat
Pengguna Google,1,2026-03-30 17:27:10,"gak jelas, sinyal msih full tp pas mau pesen eror mulu tulisannya gak ada sinyal², padahal kuota masih banyak bisa buat sosmed lancar"
Pengguna Google,5,2026-03-30 17:21:16,mantap belum pernah kecewa pake app ojek online ini
Pengguna Google,1,2026-03-30 17:15:55,"lelet, mahall di aplikasi pdahal udah tertera harganya sekian tapi ngeyel minta tambah mana minta tambah e GK kira"" lagi KLO engga kepaksa mana mau saya pesen di gojek ini"
Pengguna Google,1,2026-03-30 17:13:01,"gw bingung kasih bintangnya. setiap hujan pada pemalas, kalau misal hujan 2 harian full berarti libur dadakan ya ojeknya? nolak rezeki banget ya?"
Pengguna Google,5,2026-03-30 17:11:44,ok
Pengguna Google,3,2026-03-30 17:05:57,layan go green sm saya tidak muncul kenapa?
Pengguna Google,1,2026-03-30 17:05:44,tolong kecepatan untuk memperoleh driver diperluas karena saya sering kesulitan order goofood tapi kelamaan nunggu dapat driver dan akhirnya saya cancel percuma driver banyak tapi stay di 1 tempat yang rame saja outlet lain kesulitan dapat driver
Pengguna Google,5,2026-03-30 17:04:56,membantu
Pengguna Google,5,2026-03-30 16:56:39,semoga semakin jaya dan drivernya baik tidak boong in orang
Pengguna Google,5,2026-03-30 16:54:31,lebih praktis kalau ada gojek
Pengguna Google,2,2026-03-30 16:53:01,ini aku gak tau ya permasalahannya dari mana entah dari drivernya apa app nya ini drivernya dari tadi cuma stay di tempat gk ada pergerakan sama sekali tolong dong ditegaskan lagi ini nunggu drivernya sudah cukup lama ya driver dari tadi gk gerak sama sekali!!!
Pengguna Google,2,2026-03-30 16:50:58,"jujur sebenarnya aplikasinya bagus, tapi kalo lagi hujan atau sehabis hujan ituh susah banget buat cari driver saya ga paham antara emang ga mau atau mereka matikan aplikasi namun sebanyak driver gojek yang ada tidak ada satu pun yang ambil, saya sudah mau rela keluarin uang yang aga cukup besar untuk pulang dengan jarak yang aga emang jauh sih, cuman biasanya saya akan kasih lebih untuk drive nya, sama saya sering kali dapat perlakuan yang tidak enak, dan gunakan kenalpot yang sni"
Pengguna Google,5,2026-03-30 16:47:56,Pelayanan oke..
Pengguna Google,5,2026-03-30 16:43:37,jos
Pengguna Google,5,2026-03-30 16:37:19,mantap
Pengguna Google,1,2026-03-30 16:30:04,"drivernya sombong bgt main cancel cancel mlu, udh lama nunggu eh di cancel jembot"
Pengguna Google,5,2026-03-30 16:29:19,Puas
Pengguna Google,3,2026-03-30 16:28:46,"susah banget cari driver pas lagi hujan, dan mahal banget ongkos nya udah kayak berkali kali lipat"
Pengguna Google,1,2026-03-30 16:28:09,gajelas sekarang nyari driver lama dateng juga lama
Pengguna Google,5,2026-03-30 16:19:30,seneng banget bisa membantu ketika sedang mencari apa yang di butuhkan ada semua
Pengguna Google,5,2026-03-30 16:06:42,seneng banget semenjak punya aplikasi ini aku nggak pernah bingung kalau ke mana mana
Pengguna Google,5,2026-03-30 16:05:58,good job
Pengguna Google,5,2026-03-30 16:05:51,Bagus banget
Pengguna Google,4,2026-03-30 16:05:47,ok
Pengguna Google,5,2026-03-30 16:00:56,sangat baik
Pengguna Google,5,2026-03-30 15:58:14,bapak sopir nya baik sekali dan sopan sekali
Pengguna Google,5,2026-03-30 15:54:09,sangat puas dalam aplikasi gojek ini
Pengguna Google,5,2026-03-30 15:53:54,Sangat membantu dalam segala hal 🥰
Pengguna Google,5,2026-03-30 15:52:44,bagus
Pengguna Google,2,2026-03-30 15:45:49,"lama, nyari driver juga susah"
Pengguna Google,5,2026-03-30 15:43:49,bagus
Pengguna Google,5,2026-03-30 15:40:28,gojek sangat berguna dan membantu saat membutuhkan anter jemput baju hijau green flag 💚
Pengguna Google,1,2026-03-30 15:29:30,bagaimana cara untuk melaporkan perihal penagihan dari pihak gopay nih? ngelebihin dari aplikasi pinjol beneran.
Pengguna Google,2,2026-03-30 15:26:32,"tlong ya drivernya klo gmw ambil orderan tu ya bilang, saya sering dianggurin driver selama sejam lebih krna mereka gamau ambil orderan lantaran mereka gamau ratingnya turun"
Pengguna Google,2,2026-03-30 15:26:17,"order pake gofood minta cocacola dikirimnya fanta. order 2 burger, ayam dan kentang large cuma dikasih 3 sachet sambal, padahal sdh saya kasih note minta tambahan sambal. jangan pelit2 ke customer. apalagi hanya sambal sacetan. hal sepele tapi bikin kapok."
Pengguna Google,1,2026-03-30 15:25:23,"percuma ada ojol, kalo hujan susah dapet driver ntah goride atau gofood, bahkan gocar juga susah, di apk ojol lain ketika hujan pun cepat dapatnya"
Pengguna Google,1,2026-03-30 15:21:31,saat hujan lalu sudah teduh dan memesan makanan gak ada satu pun driver untuk mengantarkannya sangat membuang buang waktu untuk men cancel nya.
Pengguna Google,5,2026-03-30 15:21:29,pengambilan barang tepat waktu
Pengguna Google,5,2026-03-30 15:19:03,lebih mudah
Pengguna Google,1,2026-03-30 15:16:41,"GO-RIDE hemat jemput nya jauh jauh, it bego"
Pengguna Google,5,2026-03-30 15:06:27,"saran, coba dibikin fitur goride/gocar yg dimana drivernya ini perempuan. Fitur nanti dikhususkan kepada pengguna atau customer yang perempuan juga. Pakai verifikasi driver, dan verifikasi pengguna juga🙏"
Pengguna Google,5,2026-03-30 15:03:59,bagus
Pengguna Google,5,2026-03-30 15:03:28,ok banget 🧡
Pengguna Google,3,2026-03-30 14:57:31,ongkirnya ga ngotak jirr
Pengguna Google,1,2026-03-30 14:52:21,nyiksa Mitra nyiksa konsumen juga
Pengguna Google,5,2026-03-30 14:39:33,sangat berguna untuk orang orang yang ga ada yang bisa nganterin
Pengguna Google,3,2026-03-30 14:38:18,sekarang makai gojek cuman buat bayar qris aja untuk pesanan antar orang atau barang udah susah. kebanyakan drivernya beralasan
Pengguna Google,5,2026-03-30 14:34:51,membantu sekali
Pengguna Google,5,2026-03-30 14:21:54,aplikasinya sudah bagus. lumayan sering dapat voucher promo. kalo boleh saran adain juga metode pembayaran QRIS
Pengguna Google,1,2026-03-30 14:21:08,"Susah amat nyari driver Gocar udah berapa kali kejadian dapet driver gocar ga becus diterima tapi kagak mau jalan, ngabisin waktu gw doang, ini aja gw bukannya nunggu driver malah nyari driver, gajelas"
Pengguna Google,5,2026-03-30 14:09:04,gacor
Pengguna Google,5,2026-03-30 14:07:37,Bagus
Pengguna Google,5,2026-03-30 14:03:48,bagus
Pengguna Google,5,2026-03-30 13:55:59,SANGAT BERGUNA
Pengguna Google,1,2026-03-30 13:49:41,"padahal ambil barang sesuai titik maps, masa muter-muter nyariin padahal terpampang jelas toko keliatan, alasan klasik biar nambah uang, udah sering GO-SEND ini di pinta lagi, saya tau masuk ruko bayar parkir 3rb tapi kalau blm lewat 5 menit free, saya pantau di maps pergerakannya dia kaga muter-muter ruko, kalau sekiranya harga ga cocok chat biar saya cancel jangan pas ambil minta duit lagi biasa oknum ni"
Pengguna Google,3,2026-03-30 13:48:29,"gojek sekarang beda dgn yg dulu, gojek sekarang cari driver susah, karena para hak driver gx sejahtera, saya dari beberapa kali order gocar gx dapat driver, sampai 3 x order, akhirnya ke aplikasi sebelah, order makanan hampir 2 jam, jd tak selera makan,"
Pengguna Google,2,2026-03-30 13:48:21,lama cari drivernya
Pengguna Google,3,2026-03-30 13:35:41,sering nggak pernah dapet driver padahal posisi udah laper bgt
Pengguna Google,5,2026-03-30 13:34:57,👍👍
Pengguna Google,5,2026-03-30 13:24:50,"bagus,mudah & simpel"
Pengguna Google,5,2026-03-30 13:24:39,sangat membantu
Pengguna Google,5,2026-03-30 13:20:49,nice
Pengguna Google,5,2026-03-30 13:19:48,"aplikasi GO-JEK hemat, ada 2 driver hr ini yg tdk mau. dan yg ke 2. menghina konsumen dg chat wkwkwkwk hemat gitu doang trus di cancel sendiri"
Pengguna Google,5,2026-03-30 13:17:33,Good knowledge Good service Good innovation
Pengguna Google,2,2026-03-30 13:17:28,kalau bisa titik nya di sesuaikan lagi kak saya punya resto setiap gosend walaupun alamat sudah bener tapi kata gojeknya titik tidak sesuai dan akhirnya minta tambah ongkos padahal saya cek di maps titiknya bener di situ malah driver e yang salah jalan bisa di perbaiki lagi kalau kayak gini saya rugi
Pengguna Google,1,2026-03-30 13:09:33,"jangan ada yang ambil program nabung BRI yang terdapat pada aplikasi gojek driver. karna, terdapat ke-tidak dinkronan data antara saldo Brimo dengan saldo yang dipotong melalui aplikasi. kita ajukan komplen punsusah"
Pengguna Google,4,2026-03-30 12:52:31,mantap
Pengguna Google,5,2026-03-30 12:49:22,bagus disponsor dgn GOpay
Pengguna Google,2,2026-03-30 12:48:35,kecewa dengan gojek skrg dpet driver aja lama ssekali.. trs sering di cancel kalo pesen gofood. kayanya harus pindah aplikasi sebelah.
Pengguna Google,5,2026-03-30 12:45:57,"map & titik mohon akurat lagi,trim"
Pengguna Google,5,2026-03-30 12:42:56,mantap
Pengguna Google,5,2026-03-30 12:41:54,bagus
Pengguna Google,5,2026-03-30 12:40:36,sangat membantu
Pengguna Google,5,2026-03-30 12:39:17,aman dan cepat
Pengguna Google,5,2026-03-30 12:30:11,bagus
Pengguna Google,5,2026-03-30 12:26:26,bisa membantu
Pengguna Google,5,2026-03-30 12:12:44,drivernya ramah
Pengguna Google,5,2026-03-30 12:04:10,keren
Pengguna Google,5,2026-03-30 12:03:55,Sangat bagus dan pelayananya sangat cepat
Pengguna Google,4,2026-03-30 12:03:54,bagus
Pengguna Google,4,2026-03-30 11:51:15,sejak ramadhan sulit dpt driver gojek
Pengguna Google,5,2026-03-30 11:45:38,bagus...
Pengguna Google,5,2026-03-30 11:42:55,sangat bagus
Pengguna Google,5,2026-03-30 11:36:36,nice😊
Pengguna Google,1,2026-03-30 11:36:36,lama dapat driver.
Pengguna Google,5,2026-03-30 11:25:58,ok dah
Pengguna Google,5,2026-03-30 11:23:54,sangatlah membantu dalam berpergian kesana saja
Pengguna Google,5,2026-03-30 11:19:57,okelah
Pengguna Google,5,2026-03-30 11:09:51,driver byaa ok2
Pengguna Google,4,2026-03-30 10:51:23,"Saran aja, mohon kondisi jaringan nya di benerin ya, saya mau mesen goride susah banget harus pakai wifi, jadi tolong sekali dibenerin ya"
Pengguna Google,1,2026-03-30 10:41:25,buang buang waktu. nyaut driver lebih jauh ke titik Penjemputan daripada ke tujuan
Pengguna Google,5,2026-03-30 10:37:50,ko gg bisa
Pengguna Google,5,2026-03-30 10:37:45,sangat terbantu..👍🏼🫰🏼☺️
Pengguna Google,2,2026-03-30 10:29:54,"turun deh jadi bintang 2, apaan tarif promo di batalin sama driver mulu."
Pengguna Google,4,2026-03-30 10:24:50,aman berkendara
Pengguna Google,5,2026-03-30 10:23:21,good
Pengguna Google,2,2026-03-30 10:23:19,"jaringan susah ketika hujan, bnyk driver yg ada dekat, tapi yg dapat malah jauh"""
Pengguna Google,5,2026-03-30 10:22:07,sangat membantu sekali
Pengguna Google,5,2026-03-30 10:01:12,sangat memuaskan
Pengguna Google,4,2026-03-30 09:59:30,bagus sangat membantu
Pengguna Google,4,2026-03-30 09:58:26,oke mantap
Pengguna Google,5,2026-03-30 09:52:25,oke
Pengguna Google,5,2026-03-30 09:52:06,best banget
